evidence_id,record_id,ingredient_id,population,exposure,comparator,outcome,effect_value,effect_unit,source_id,locator,verbatim_quote,review_status,reviewer_id,reviewed_at
AI-FT-EV-K1-41159913-01,EV-K1-41159913,K1,,120 mg;500 mg daily;400 IU; 4 weeks;28 days;24 months;1 year,,hypercalcemia;toxicity,,,PMC12908652,"PMC12908652, Treatment and Response Assessment, html-p14","Denosumab was administered at a dose of 120 mg subcutaneously every 4 weeks (28 days). In the absence of progressive disease or unacceptable toxicity, denosumab was continued for up to 24 months in total or 26 cycles, whichever occurred first.",verified,권혁찬,2026-07-13T11:55:11.400Z
AI-FT-EV-K1-41159913-02,EV-K1-41159913,K1,,120 mg; 49 years;4 weeks;4 months;12 months,,toxicity;harm,,,PMC12908652,"PMC12908652, Patients and Methods:, html-p5","Patients received denosumab 120 mg subcutaneously every 4 weeks with calcium and vitamin D supplementation. Toxicity, pharmacokinetics, and pharmacodynamic effects were additional endpoints.",verified,권혁찬,2026-07-13T11:55:11.400Z
AI-FT-EV-K1-41159913-03,EV-K1-41159913,K1,,7 months,,hypercalcemia;adverse event,,,PMC12908652,"PMC12908652, Treatment Tolerability, html-p32",Most adverse events in cohort 1 were attributed to disease progression. There was one episode of grade 3 hypercalcemia with associated renal dysfunction 7 months after discontinuing denosumab.,verified,권혁찬,2026-07-13T11:55:11.400Z
AI-FT-EV-K1-41159913-04,EV-K1-41159913,K1,,4 months;12 months,,tolerability;harm,,,PMC12908652,"PMC12908652, Introduction, html-p11","Secondary objectives included evaluation of denosumab tolerability, pharmacokinetics and pharmacodynamics in this patient population.",verified,권혁찬,2026-07-13T11:55:11.400Z
AI-FT-EV-K1-41159913-05,EV-K1-41159913,K1,,7 months,,hypercalcemia;risk,,,PMC12908652,"PMC12908652, Discussion, html-p38","Hypercalcemia with associated renal dysfunction was noted in one patient at 7 months after completion of therapy; this patient received two years of denosumab treatment as part of cohort 2 of this study. This and other published reports of hypercalcemia in younger patients following cessation of denosumab20,21 emphasize the need for patient education regarding symptoms of hypercalcemia, monitoring following cessation of therapy and prompt testing for symptomatic patients.",verified,권혁찬,2026-07-13T11:55:11.400Z
AI-FT-EV-K2-30838307-01,EV-K2-30838307,K2,elderly,,,neurotoxicity;toxicity,,,PMC6384168,"PMC6384168, l‐dopa Iatrogenic Effect: Biochemical Considerations, html-p32","Hcy may directly cause neurotoxicity through an increased vulnerability to mitochondrial toxins, induction of inflammatory reactions, glutamatergic excitotoxicity, and impairment of DNA repairing mechanisms.4, 5, 43, 44 Multiple evidence supports the notion that Hcy has a neurotoxic effect not only in PD,45 but also in diabetes,46 and in the general population of elderly subjects.47 A possible neuroprotective effect of COMT inhibitors has been postulated in human subjects48 and supported by anim",verified,권혁찬,2026-07-13T11:55:12.560Z
AI-FT-EV-K2-30838307-02,EV-K2-30838307,K2,,,,neuropathy;sensory,,,PMC6384168,"PMC6384168, PNP and Oral l‐dopa, html-p18","A total of 353 PNPs were described, with a large predominance of slowly progressive axonal neuropathy selectively involving the sensory fibers.",verified,권혁찬,2026-07-13T11:55:12.560Z
AI-FT-EV-K2-30838307-03,EV-K2-30838307,K2,,,,neuropathy;sensory,,,PMC6384168,"PMC6384168, Discussion, html-p30","Cases of PNP associated with oral l‐dopa were mostly characterized by a slowly progressive axonal neuropathy selectively involving the sensory fibers, whereas PNP cases associated with LCIG showed an acute or subacute onset in 35.7% of cases, and frequently involved both the motor and the sensory components of the peripheral nervous system.",verified,권혁찬,2026-07-13T11:55:12.560Z
AI-FT-EV-K2-30838307-04,EV-K2-30838307,K2,,158G,,risk,,,PMC6384168,"PMC6384168, The Role of Genetic Factors, html-p38","A “low‐activity” catechol‐O‐methyltransferase (COMT) genotype (i.e., methionine homozygosis in the single‐nucleotide polymorphisms A158G rs4680) has also been described10 and associated with a greater risk of l‐dopa‐related PNP.",verified,권혁찬,2026-07-13T11:55:12.560Z
AI-FT-EV-K2-30838307-05,EV-K2-30838307,K2,,12 months,,neuropathy,,,PMC6384168,"PMC6384168, Small Fibers Neuropathy in PD Patients Treated With LCIG, html-p27",The association between LCIG and small fiber neuropathy was tested in one study using skin biopsies40 (Supporting Information Table S1). The researchers did not provide any measures of association between small fiber neuropathy and LCIG doses.,verified,권혁찬,2026-07-13T11:55:12.560Z
AI-FT-EV-K2-35919449-01,EV-K2-35919449,K2,,,,neuropathy;side effect;safety,,,PMC9339724,"PMC9339724, Introduction, p7","A meta-analysis evaluated the efficacy and safety of mecobalamin tablets in peripheral neuropathy. This review evaluated the effectiveness of clinical therapy, pain scores, neuropathic symptom scores, nerve conduction velocity (NCV), and mecobalamin’s side effects.",verified,권혁찬,2026-07-13T11:55:14.098Z
AI-FT-EV-K2-35919449-02,EV-K2-35919449,K2,,,,neuropathy;sensory;paresthesia,,,PMC9339724,"PMC9339724, Discussion, p31","In cases where the patient reports permanent paresthesia on the side of implant placement, including the lower lip and chin (3 hours after surgery when the effect of local anesthesia wears away), this will be the first sign of nerve damage. Patients with post-traumatic trigeminal neuropathy can exhibit neuropathic pain, anesthesia, hypesthesia, or hyperesthesia, leading to stress disorders.",verified,권혁찬,2026-07-13T11:55:14.098Z
AI-FT-EV-K2-35919449-03,EV-K2-35919449,K2,,,,neuropathy;side effect,,,PMC9339724,"PMC9339724, Introduction, p4","Vitamin B is commonly used to treat peripheral neuropathy, but it is not clear if it is useful. This review of 13 trials on diabetic and alcoholic peripheral neuropathy with 741 participants showed only one study that suggested possible short-term benefits from eight-week treatment with benfotiamine (a derivative of vitamin B1) with slightly greater improvement in vibration perception threshold compared to placebo.",verified,권혁찬,2026-07-13T11:55:14.098Z
AI-FT-EV-K2-35919449-04,EV-K2-35919449,K2,,,,sensory;paresthesia,,,PMC9339724,"PMC9339724, Discussion, p46","The term paresthesia was originally used to describe several forms of sensory changes reported by patients, including pain, warmth, coldness, burning sensation, numbness, and itching.",verified,권혁찬,2026-07-13T11:55:14.098Z
AI-FT-EV-K2-35919449-05,EV-K2-35919449,K2,,,,sensory;paresthesia,,,PMC9339724,"PMC9339724, Discussion, p42","Studies have also shown that paresthesia of the lips occurs after implant placement in 7‒10% of cases, and in 3% of patients, there were still sensory changes two years after implant placement.35,36",verified,권혁찬,2026-07-13T11:55:14.098Z
AI-FT-EV-K2-36367997-01,EV-K2-36367997,K2,,12 months;13 months;7 days,,neuropathy;neurotoxicity;sensory;toxicity,,,PMC9928634,"PMC9928634, Neuropathy Assessment, html-p19","In Q2—completed a median of 12 months (interquartile range [IQR], 10-13 months) from the last dose of oxaliplatin—neuropathy was additionally evaluated through the Functional Assessment of Cancer Therapy/Gynecologic Oncology Group-Neurotoxicity-13 (FACT/GOG-NTX-13) subscale,27 which evaluates the degree and impact of sensory and motor neurotoxicity symptoms in the preceding 7 days. Items are assessed on a five-point scale—ranging from 0 (not at all) to 4 (very much)—and inverse-summed such that",verified,권혁찬,2026-07-13T11:55:14.403Z
AI-FT-EV-K2-36367997-02,EV-K2-36367997,K2,,,,neuropathy;neurotoxicity;toxicity;risk,,,PMC9928634,"PMC9928634, DISCUSSION, html-p43","Although one study reported diabetes to correlate with an increased risk for OIPN,10 others have found no significant associations.11-13 Interestingly, Uwah et al14 observed that patients with diabetes developed OIPN at a lower cumulative oxaliplatin dose, although the severity of neuropathy was similar between those with and without diabetes. Although diabetic neuropathy and CIPN are distinct entities with independent pathogenic mechanisms, existing peripheral nerve injury from chronic hypergly",verified,권혁찬,2026-07-13T11:55:14.403Z
AI-FT-EV-K2-36367997-03,EV-K2-36367997,K2,,,,neuropathy;neurotoxicity;toxicity;risk,,,PMC9928634,"PMC9928634, DISCUSSION, html-p39","The literature remains highly conflicted regarding what factors predispose patients to greater OIPN risk and severity. Increasing cumulative dose is the only characteristic that has consistently been correlated with greater chronic neurotoxicity.2-5 We similarly observed that patients randomly assigned to 12 treatments, relative to 6 treatments, were more likely to experience higher-grade neuropathy and longer times to resolution.",verified,권혁찬,2026-07-13T11:55:14.403Z
AI-FT-EV-K2-36367997-04,EV-K2-36367997,K2,,58 months;68 months;12 months;13 months,,neuropathy;neurotoxicity;toxicity,,,PMC9928634,"PMC9928634, TABLE 1., html-p26","Within our cohort of 2,450 patients for CTCAE-reported neuropathy, 99.8% had at least one neuropathy measurement during chemotherapy treatment and 96.3% had at least one follow-up neuropathy measurement after completion of oxaliplatin-based therapy. One thousand two hundred forty-two patients completed the FACT/GOG-NTX-13 neurotoxicity measure.",verified,권혁찬,2026-07-13T11:55:14.403Z
AI-FT-EV-K2-36367997-05,EV-K2-36367997,K2,,3 months;3 years;6 months;6 years,,neuropathy;paresthesia;adverse event,,,PMC9928634,"PMC9928634, Neuropathy Assessment, html-p18","Neuropathy was evaluated through two patient-reported instruments. One tool was the Common Terminology Criteria for Adverse Events (CTCAE) version 4.0 criteria, which uses a five-point grading scale as follows: 0 = normal; 1 = asymptomatic, loss of deep tendon reflexes, or paresthesia; 2 = moderate symptoms, limiting instrumental activities of daily living; 3 = severe symptoms, limiting self-care activities of daily living; and 4 = life-threatening consequences, urgent intervention indicated.",verified,권혁찬,2026-07-13T11:55:14.403Z
AI-FT-EV-K2-36381744-01,EV-K2-36381744,K2,,2 g,,neuropathy;sensory,,,PMC9649334,"PMC9649334, Case presentation, p5","However, these cerebellar/frontal lesions did not explain the patient’s acute motor weakness and sensory symptoms, thus additional tests were ordered to determine the neurologic etiology of her symptoms. A sensory motor neuropathy panel was negative for autoantibodies to GM1, GD1a, GD1b and GQ1b.",verified,권혁찬,2026-07-13T11:55:14.188Z
AI-FT-EV-K2-36381744-02,EV-K2-36381744,K2,,12 months,,neuropathy;risk,,,PMC9649334,"PMC9649334, Discussion, p10","Additionally, our patient was likely at increased risk of developing a sensorimotor polyneuropathy due to multiple vitamin B deficiencies.",verified,권혁찬,2026-07-13T11:55:14.188Z
AI-FT-EV-K2-36381744-03,EV-K2-36381744,K2,,,,neuropathy;sensory,,,PMC9649334,"PMC9649334, Introduction, p1","Acute motor and sensory axonal neuropathy (AMSAN) is an axonal sub-variant of GBS, and is an acquired neuropathy caused by autoimmune reaction against epitopes in the axonal membrane. The hallmark of AMSAN is the involvement of both dorsal and ventral nerve roots, as opposed to the other axonal subtype of GBS, acute motor axonal neuropathy (AMAN) which involves the ventral root only [4].",verified,권혁찬,2026-07-13T11:55:14.188Z
AI-FT-EV-K2-36381744-04,EV-K2-36381744,K2,,,,neuropathy;sensory,,,PMC9649334,"PMC9649334, Discussion, p7",AMSAN is a variant of Guillain-Barré syndrome and is caused by immune-mediated damage to the axons of myelinated sensory and motor nerves. The clinical diagnosis of AMSAN can be supported by cerebrospinal fluid analysis showing albuminoctyologic dissociation and electro-diagnostic testing showing reduced/absent compound muscle action potential and sensory nerve action potential amplitudes.,verified,권혁찬,2026-07-13T11:55:14.188Z
AI-FT-EV-K2-36381744-05,EV-K2-36381744,K2,,,,risk,,,PMC9649334,"PMC9649334, Discussion, p9","Supportive treatment is imperative, as patients are at risk for developing respiratory failure requiring mechanical ventilation and/or autonomic dysfunction requiring intensive care unit-level care.",verified,권혁찬,2026-07-13T11:55:14.188Z
AI-FT-EV-K2-37207271-01,EV-K2-37207271,K2,pregnant;women;children;infants,"25 mg/day;6,000 mg/day;6 g;500 mg/day;50 mg/day;100 mg; 72 months;40 months;6 months;5 years",,neuropathy;neurotoxicity;sensory;toxicity,,,PMC10189633,"PMC10189633, Introduction > Context of the assessment, p12","The SCF in (2000) set a UL of 25 mg/day for vitamin B6 in adults, including pregnant and lactating women, based on evidence of neurotoxicity from animal and human studies. Most of the available evidence in humans came from case‐reports, indicating the occurrence of clinical neuropathy at exposure levels between 100 and 6,000 mg/day vitamin B6 and at variable latency periods (1–72 months) (Schaumburg et al., 1983; Berger and Schaumburg, 1984; Parry and Bredesen, 1985; Friedman et al., 1986; Water",verified,권혁찬,2026-07-13T11:55:05.590Z
AI-FT-EV-K2-37207271-02,EV-K2-37207271,K2,,50 mg;200 mg; 100 days,,neurotoxicity;sensory;toxicity,,,PMC10189633,"PMC10189633, Assessment > Hazard characterisation > Selection of the critical effect and the reference point, p230","A subchronic study in Beagle dogs (Phillips et al., 1978) allows the establishment of a LOAEL of 50 mg/kg bw per day. All Beagle dogs (n = 5) consuming this dose for around 100 days showed bilateral loss of myelin in the dorsal sensory nerve roots, but no symptoms of neurotoxicity.",verified,권혁찬,2026-07-13T11:55:05.590Z
AI-FT-EV-K2-37207271-03,EV-K2-37207271,K2,women,50 mg/day;50 mg; 6 months,,neuropathy;adverse effect,,,PMC10189633,"PMC10189633, Assessment > Hazard characterisation > Selection of the critical effect and the reference point, p228","In the study by Dalton and Dalton (1987) neuropathy was reported in 48% of all women having taken vitamin B6 supplements < 50 mg/day for at least 6 months (i.e. Based on the study by Dalton and Dalton (1987) and supported by other case reports (Dalton, 1985; Dalton and Dalton, 1987; Blackburn and Warren, 2017) and Member States' vigilance data, a RP of 50 mg/day can be identified.",verified,권혁찬,2026-07-13T11:55:05.590Z
AI-FT-EV-K2-37207271-04,EV-K2-37207271,K2,pregnant;women;pregnancy,150 mg/day,,neuropathy;adverse event,,,PMC10189633,"PMC10189633, Assessment > Hazard identification > Peripheral neuropathy > Evidence from human studies relating vitamin B6 intake to neuropathy > Prospective cohort study, p116",(2006) followed 96 pregnant women up to birth who had taken vitamin B6 supplements during the first trimester of pregnancy in amounts of 50–150 mg/day for an average of 9 ± 4 (SD) weeks. The authors report that no adverse events related to vitamin B6 use were reported by participants.,verified,권혁찬,2026-07-13T11:55:05.590Z
AI-FT-EV-K2-37207271-05,EV-K2-37207271,K2,,1.4 mg/day;209 mg/day;100 mg/day;125 mg/day; 5 days;6 months;2 weeks;3 years,,neuropathy;harm,,,PMC10189633,"PMC10189633, Assessment > Hazard identification > Peripheral neuropathy > Evidence from human studies relating vitamin B6 intake to neuropathy > Nutrivigilance data, p126","Between 2007 and 2022, 191 cases 20 of individuals who had experienced symptoms of neuropathy following supplemental vitamin B6 intake have been notified to the Dutch vigilance database. Of these, 10 were submitted by a physician, 7 by a pharmacist and the remaining 174 by consumers.",verified,권혁찬,2026-07-13T11:55:05.590Z
AI-FT-EV-K2-37447150-01,EV-K2-37447150,K2,,,,sensory;paresthesia;risk,,,PMC10343656,"PMC10343656, 3. Results > 3.2. Neuropathy due to B6 Deficiency, p29",Patients were asked to respond to a questionnaire that focused mainly on two symptoms: burning and painful paresthesia. Twelve of the 66 patients in the study reported having at least one sensory problem.,verified,권혁찬,2026-07-13T11:55:05.741Z
AI-FT-EV-K2-37447150-02,EV-K2-37447150,K2,,,,neuropathy;sensory,,,PMC10343656,"PMC10343656, 4. Conclusions, p52","Higher vitamin B6 levels, which usually occur following the taking of nutritional supplements, may lead to the development of a predominantly, if not exclusively, sensory neuropathy of the axonal type.",verified,권혁찬,2026-07-13T11:55:05.741Z
AI-FT-EV-K2-37447150-03,EV-K2-37447150,K2,,,,neuropathy;adverse effect,,,PMC10343656,"PMC10343656, 4. Conclusions, p51","Low vitamin B6 levels can be seen in patients suffering from peripheral neuropathy of various etiologies. However, this finding is due either to overall poor nutritional status (which means low levels of other vitamins, deficiencies in which can cause PN, such as B12) or to an adverse effect of treatments that these patients received for conditions that can lead to neuropathy, such as diabetes or chronic renal failure.",verified,권혁찬,2026-07-13T11:55:05.741Z
AI-FT-EV-K2-37447150-04,EV-K2-37447150,K2,,200 μg daily;200 mg;100 mg/day; 18 months,,risk,,,PMC10343656,"PMC10343656, 3. Results > 3.3. Neuropathy due to B6 Toxicity, p36","All patients received supplementation with multivitamin tablets that included vitamin B1 (100 mgs daily), vitamin B6 (200 mgs daily), and vitamin B12 (200 μg daily). B6 levels in the PN group were higher than normal, which was unsurprising considering the high dose of B6 supplementation of 200 mg a day, which is much higher than the upper limit of 100 mg/day set by the FDA, whereas those in the control group were within normal limits.",verified,권혁찬,2026-07-13T11:55:05.741Z
AI-FT-EV-K2-37447150-05,EV-K2-37447150,K2,,200 mg daily;150 mg;200 mg; 12 weeks;38.5 days;43 days,,risk,,,PMC10343656,"PMC10343656, 3. Results > 3.3. Neuropathy due to B6 Toxicity, p35","studied prospectively over 12 weeks 144 patients with multidrug-resistant tuberculosis treated with terizidone to determine risk factors for PN [14]. Since cycloserine and its structural analogue terizidone have been linked to PN, high-dose pyridoxine (150 or 200 mg daily) was administered as prophylaxis for terizidone-related pyridoxine deficiency.",verified,권혁찬,2026-07-13T11:55:05.741Z
AI-FT-EV-K2-37697258-01,EV-K2-37697258,K2,,,,toxicity;adverse effect,,,PMC10494335,"PMC10494335, Discussion, Par33","In the study by Villegas Salas et al., the non-toxicity of vitamin B6 was confirmed after exploring whether vitamin B6 can reduce the adverse effects of oral contraceptives [11]. pylori infection between the conventional treatment group and the vitamin B6 treatment group, which also confirmed the non-toxicity of vitamin B6 during eradication treatment.",verified,권혁찬,2026-07-13T11:55:05.904Z
AI-FT-EV-K2-37697258-02,EV-K2-37697258,K2,,20 mg;50 mg per day,,side effect,,,PMC10494335,"PMC10494335, Introduction, Par10","Vitamin B6 is currently recommended for the treatment of the side effects of oral contraceptives and to relieve symptoms such as nausea, headache, vomiting, dizziness, depression, and irritability [11]. Besides, previous studies have shown that supplementation of vitamin B6 20 mg ~ 50 mg per day can improve mild cognitive impairment [13, 14].",verified,권혁찬,2026-07-13T11:55:05.904Z
AI-FT-EV-K2-37697258-03,EV-K2-37697258,K2,,,,adverse event,,,PMC10494335,"PMC10494335, Materials and methods > Study protocol > Sample size, Par21","According to the previous data with a small sample size, the estimated rate of adverse events around 70% in the conventional treatment group and 55% in the vitamin B6 supplement treatment group, it was calculated [15] that 143 cases were needed in the conventional treatment group, and according to the 1:1 allocation, a total of 286 cases were needed in the two groups.",verified,권혁찬,2026-07-13T11:55:05.904Z
AI-FT-EV-K2-37697258-04,EV-K2-37697258,K2,,,,adverse event,,,PMC10494335,"PMC10494335, Materials and methods > Study protocol > Grouping, treatment, and follow-up, Par17","Adverse events, concomitant medications, and treatment compliance were also assessed.",verified,권혁찬,2026-07-13T11:55:05.904Z
AI-FT-EV-K2-37697258-05,EV-K2-37697258,K2,,,,side effect,,,PMC10494335,"PMC10494335, Introduction, Par9","In recent years, many clinical studies have found that minocycline and metronidazole can cause severe side effects.",verified,권혁찬,2026-07-13T11:55:05.904Z
AI-FT-EV-K2-39134879-01,EV-K2-39134879,K2,,2 months,,adverse event;safety;risk;harm,,,PMC11458663,"PMC11458663, Discussion, Par33","However, we could not conclusively conclude on the risk factors that may lead to isoniazid induced psychosis as well as on the clinical utility and dosage recommendations of pyridoxine as a therapeutic agent for the management of isoniazid-induced psychosis symptoms. Further research may focus on retrieval of a greater number of isoniazid-induced psychosis and neuropsychiatric symptoms cases using pharmacovigilance databases such as VigiBase (WHO global database of individual case safety reports",verified,권혁찬,2026-07-13T11:55:07.412Z
AI-FT-EV-K2-39134879-02,EV-K2-39134879,K2,,,,neuropathy;neurotoxicity;toxicity,,,PMC11458663,"PMC11458663, Introduction, Par5","Isoniazid is associated with numerous types of adverse drug reactions (ADRs) affecting the central and peripheral nervous system, such as insomnia, headache, muscle twitching, optic neuropathy, peripheral neurotoxicity, psychosis, and restlessness [2].",verified,권혁찬,2026-07-13T11:55:07.412Z
AI-FT-EV-K2-39134879-03,EV-K2-39134879,K2,,1000 mg/day;500 mg; 4 days,,neuropathy;risk,,,PMC11458663,"PMC11458663, Discussion, Par32","According to Chan et al., even though pyridoxine supplementation is recommended in patients who are at risk of neuropathy due to underlying medical conditions such as diabetes, uraemia, alcoholism, and HIV infection, it is not an effective treatment for isoniazid-induced psychosis [73]. Only a single study had administered a high dose of pyridoxine of 1000 mg/day (administered as 500 mg intramuscularly BID for 4 days), which, however, did not improve psychosis during the period of administration",verified,권혁찬,2026-07-13T11:55:07.412Z
AI-FT-EV-K2-39134879-04,EV-K2-39134879,K2,,2 months;18 years,,adverse effect;harm,,,PMC11458663,"PMC11458663, Conclusion, Par34","Individual patient demographic, social, and clinical characteristics may influence the manifestation of this adverse effect. There is a need for well-controlled studies, to evaluate the influence of genetic variants and isoniazid pharmacokinetics with the development of isoniazid-induced psychosis symptoms and for optimizing pyridoxine therapy.",verified,권혁찬,2026-07-13T11:55:07.412Z
AI-FT-EV-K2-39134879-05,EV-K2-39134879,K2,,5 mg;300 mg; 2 months;2 weeks,,risk,,,PMC11458663,"PMC11458663, Discussion, Par30","The recommended daily dose of isoniazid in adults is 5 mg/kg [55]. Our systematic review identified a daily dose of 300 mg of isoniazid as the most frequently prescribed dose among cases who developed isoniazid-induced psychosis [6, 12, 19, 21, 22, 25, 27–33, 38, 39, 42].",verified,권혁찬,2026-07-13T11:55:07.412Z
AI-FT-EV-K2-40853095-01,EV-K2-40853095,K2,,,,neuropathy;neurotoxicity;sensory;toxicity,,,PMC12376311,"PMC12376311, Introduction, p5","Preclinical and clinical studies have demonstrated ALC's neuroprotective effects, with efficacy shown in alleviating pain and sensory symptoms associated with various neuropathies, including diabetic neuropathy, chemotherapy‐induced neuropathy, antiretroviral toxic neuropathy, and compressive neuropathies [10, 11, 12, 13, 14, 15, 16, 17]. It regulates numerous physiological processes, including nerve compression pain, respiratory inflammation, neuroinflammation, neurotoxicity, and central nervou",verified,권혁찬,2026-07-13T11:55:10.696Z
AI-FT-EV-K2-40853095-02,EV-K2-40853095,K2,,,,adverse effect;side effect;risk;harm,,,PMC12376311,"PMC12376311, Discussion, p25","Conventional pharmacological treatments, such as nonsteroidal anti‐inflammatory drugs (NSAIDs), SCs and opioids, are commonly used to alleviate symptoms. However, these treatments can be associated with adverse effects and do not address the underlying causes of pain.",verified,권혁찬,2026-07-13T11:55:10.696Z
AI-FT-EV-K2-40853095-03,EV-K2-40853095,K2,,,,side effect;safety;harm,,,PMC12376311,"PMC12376311, Discussion, p39","The integration of neuroprotective compounds into pain management protocols could potentially reduce the reliance on pharmacological interventions and mitigate associated side effects. However, rigorous clinical trials are essential to establish the efficacy and safety of these actives in the context of acute vertebral pain.",verified,권혁찬,2026-07-13T11:55:10.696Z
AI-FT-EV-K2-40853095-04,EV-K2-40853095,K2,,600 mg/day,,neuropathy;paresthesia,,,PMC12376311,"PMC12376311, Introduction, p6","Experimental studies have demonstrated ALA's ability to improve motor nerve conduction velocity in diabetic neuropathy and protect peripheral nerves from ischemic damage in animal models [27, 28]. Clinical trials in patients with diabetic neuropathy have shown that ALA supplementation at 600 mg/day reduces pain, paresthesia, and numbness [29, 30].",verified,권혁찬,2026-07-13T11:55:10.696Z
AI-FT-EV-K2-40853095-05,EV-K2-40853095,K2,,,,side effect;safety,,,PMC12376311,"PMC12376311, Introduction, p4","Considering that the use of NSAIDs, paracetamol, and opioid analgesics represents the main therapeutic choice in this field for managing the nociceptive component of pain, whereas the neuropathic component is generally managed with agents like gabapentinoids (e.g., gabapentin, pregabalin) or certain antidepressants (e.g., amitriptyline, duloxetine), it is well known that these drugs are associated with significant side effects that limit their use for prolonged periods. On the other hand, a mult",verified,권혁찬,2026-07-13T11:55:10.696Z
AI-FT-EV-K3-24899360-01,EV-K3-24899360,K3,,,,gastrointestinal;nausea;constipation;abdominal;adverse event;harm,,,PMC4082414,"PMC4082414, Results and discussion, p12","Adverse events for which the gastrointestinal symptom questionnaire was most discriminatory between ferrous sulphate and placebo groups were: heartburn, abdominal pain and the presence of black stools (all p ≤ 0.03) (Table 2). The differences observed in nausea, constipation and change in bowel movements between the ferrous sulphate and placebo groups may be clinically significant but, due to the small sample size, did not reach statistical significance (Table 2).",verified,권혁찬,2026-07-13T11:55:11.778Z
AI-FT-EV-K3-24899360-02,EV-K3-24899360,K3,,,,gastrointestinal;nausea;constipation;abdominal,,,PMC4082414,"PMC4082414, Methods > Gastrointestinal symptom questionnaire, p4","Questions for the gastrointestinal symptom questionnaire (Figure 1) were based on previously validated bowel symptom questionnaires [30,44,46,47] and included gastrointestinal symptoms commonly reported to be associated with the oral intake of ferrous iron salts: i.e. nausea, vomiting, heartburn, abdominal pain, diarrhoea, and constipation [5,19,48,49].",verified,권혁찬,2026-07-13T11:55:11.778Z
AI-FT-EV-K3-24899360-03,EV-K3-24899360,K3,,3 days,,nausea;abdominal,,,PMC4082414,"PMC4082414, Results and discussion, p13",It is thus important to note that symptoms were being reported in the ferrous sulphate group from the first day (for example nausea and abdominal pain) and this was before the onset of black stools which was significant at 72 hours.,verified,권혁찬,2026-07-13T11:55:11.778Z
AI-FT-EV-K3-24899360-04,EV-K3-24899360,K3,,,,gastrointestinal;abdominal,,,PMC4082414,"PMC4082414, Conclusions, p15","A short and simple-to-answer gastrointestinal symptom questionnaire was developed as a tool to measure adverse-effects for use in intervention studies with oral iron and especially when ferrous sulphate comprises one study arm. Additionally, it showed that the individual symptoms that were significantly more sensitive to the oral iron treatment were heartburn, abdominal pain and the presence of black stools.",verified,권혁찬,2026-07-13T11:55:11.778Z
AI-FT-EV-K3-24899360-05,EV-K3-24899360,K3,,,,gastrointestinal;side effect,,,PMC4082414,"PMC4082414, Background, p3","Self-reporting questionnaires may be used to monitor gastrointestinal symptoms in disease-specific scenarios [35,41-44], although only a few have been formally tested [36], but there is currently no gastrointestinal-specific questionnaire to identify oral iron-induced symptoms in healthy subjects [45]. The current study presents a simple one-page gastrointestinal symptom questionnaire (a) to capture the early side-effects normally associated with oral iron (ferrous sulphate) supplementation and",verified,권혁찬,2026-07-13T11:55:11.778Z
AI-FT-EV-K3-25700159-01,EV-K3-25700159,K3,,,,gastrointestinal;nausea;constipation;abdominal;adverse effect;safety,,,PMC4336293,"PMC4336293, Methods > Selection and data extraction, p10","Data were extracted independently by two authors (ZT and LS) and discrepancies were resolved before data were compiled into a database that included the following fields: (1) patient population, (2) inclusion age criteria, (3) mean age, (4) participant numbers, (5) commercial name for ferrous sulfate (if any), (6) ferrous sulfate dose, (7) frequency of dose, (8) equivalent iron content, (9) duration of the intervention, (10) hemoglobin changes from baseline to end of the intervention, (11) gastr",verified,권혁찬,2026-07-13T11:55:12.009Z
AI-FT-EV-K3-25700159-02,EV-K3-25700159,K3,,,,gastrointestinal;nausea;constipation;abdominal;adverse effect;risk,,,PMC4336293,"PMC4336293, Introduction, p2","Gastrointestinal side-effects are the most commonly reported adverse effects associated with oral iron treatment and include nausea, flatulence, abdominal pain, diarrhoea, constipation, and black or tarry stools [11,12,13,14,15]. Most recently there have been concerns over ‘available’ iron in the colon as a risk factor for inflammatory signalling and colorectal carcinogenesis [18,20].",verified,권혁찬,2026-07-13T11:55:12.009Z
AI-FT-EV-K3-25700159-03,EV-K3-25700159,K3,,,,gastrointestinal;nausea;constipation,,,PMC4336293,"PMC4336293, Results > Individual gastrointestinal symptoms reported, p23","Thirty three of the 43 studies reported incidences of individual gastrointestinal symptoms (Table 3). The most commonly reported symptoms were constipation, nausea and diarrhoea.",verified,권혁찬,2026-07-13T11:55:12.009Z
AI-FT-EV-K3-25700159-04,EV-K3-25700159,K3,pregnant;pregnancy;women;Pregnant,60 mg,,gastrointestinal;side effect,,,PMC4336293,"PMC4336293, Discussion, p29","have shown that pregnant women receiving oral iron supplements were, overall, more likely than controls (albeit not quite statistically significantly so) to report side effects (25.3% versus 9.91%: RR 2.36; 95% CI 0.96–5.82), particularly at doses ≥ 60 mg of elemental iron [14]. Pregnant women receiving intermittent oral iron supplementation had less side effects (mean RR 0.56; 95% CI 0.37–0.84) than those receiving daily iron supplements [15].",verified,권혁찬,2026-07-13T11:55:12.009Z
