evidence_candidate_id,evidence_unit_id,rule_id,rule_type,referenced_rule_status,severity,candidate_id,item_sequence,product_id,product_name,ingredient_ids,ingredient_names,ingredient_scope,document_type,source_id,source_url,source_version,source_pdf_sha256,source_page_text_sha256,retrieved_at,retrieved_at_utc,raw_candidate_source_locator,raw_candidate_evidence_text,evidence_text_override,evidence_text_override_reason,shortlist_source_locator,shortlist_evidence_text,shortlist_changed_from_candidate,reviewed_source_locator,reviewed_evidence_text,operational_source_locator,operational_evidence_text,rule_scope,referenced_runtime_condition,rule_message_ko,next_action_ko,referenced_code_link,shortlist_rank,recommendation,evidence_status,candidate_operational_status,status_reason,analysis_status,analysis_exclusion_reason,duplicate_flag,duplicate_group,duplicate_location,duplicate_location_group_id,duplicate_text,duplicate_text_group_id,reviewer_id,reviewer_role,reviewed_at
SAFE-OTC-08-NB-P1-B9-pregnancy_lactation,OTC-V51-EU-e391c5a814587ad8,OTC-RULE-006,pregnancy_lactation,released,high,SAFE-OTC-08,199900926,MFDS-199900926,훼스탈골드정,ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-7ae387262216;ING-mf-src-8f38da8a73d0;ING-mf-src-a742c02533bc;ING-mf-src-d33c06bc01c8;ING-mf-src-d75c9c1aefc3,시메티콘;우르소데옥시콜산;디아스타제·프로테아제·셀룰라제;판크레아틴;리파제;셀룰라제;프로자임6,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/199900926/NB,sha256:ece6da098d5f571c79c7c5024e806467ab7b3d1bb5f20b40f529d2a4e9cbe8e0,ece6da098d5f571c79c7c5024e806467ab7b3d1bb5f20b40f529d2a4e9cbe8e0,e532eafb345b76d9752aef055abac9def4eb38ca7c282f81f2289e2c29966181,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 9",2) 임부 또는 임신하고 있을 가능성이 있는 여성,false,,,,false,,,,,ibuprofen_pregnancy_lactation,item_sequence=198601920|flags=pregnancy_lactation,임신 또는 수유 중 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1094,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-e9a5cf75c3191f29,false,,true,OTC-V51-TEXT-e9a5cf75c3191f29,,,
SAFE-OTC-09-NB-P1-B3-age_restriction,OTC-V51-EU-be3a86b250cd33d8,OTC-RULE-005,age_restriction,released,high,SAFE-OTC-09,199801026,MFDS-199801026,훼스탈플러스정,ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-8f38da8a73d0;ING-mf-src-d33c06bc01c8,시메티콘;우르소데옥시콜산;판크레아틴;셀룰라제,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/199801026/NB,sha256:7f0c695c438573fb52b46f45a1f7eaaf1508349d05f75899e7ee72525998fde7,7f0c695c438573fb52b46f45a1f7eaaf1508349d05f75899e7ee72525998fde7,ff03397cfdaf41e75e12535e89d432343e24e9f2230c48024129d9a2d826748e,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 3",(1) 만 7세 이하의 어린이,false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-8a5de618b7617869,false,,true,OTC-V51-TEXT-8a5de618b7617869,,,
SAFE-OTC-09-NB-P1-B6-pregnancy_lactation,OTC-V51-EU-2460237f3c1c4090,OTC-RULE-006,pregnancy_lactation,released,high,SAFE-OTC-09,199801026,MFDS-199801026,훼스탈플러스정,ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-8f38da8a73d0;ING-mf-src-d33c06bc01c8,시메티콘;우르소데옥시콜산;판크레아틴;셀룰라제,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/199801026/NB,sha256:7f0c695c438573fb52b46f45a1f7eaaf1508349d05f75899e7ee72525998fde7,7f0c695c438573fb52b46f45a1f7eaaf1508349d05f75899e7ee72525998fde7,ff03397cfdaf41e75e12535e89d432343e24e9f2230c48024129d9a2d826748e,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 6",(2) 임부 또는 임신하고 있을 가능성이 있는 여성,false,,,,false,,,,,ibuprofen_pregnancy_lactation,item_sequence=198601920|flags=pregnancy_lactation,임신 또는 수유 중 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1094,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-e9a5cf75c3191f29,false,,true,OTC-V51-TEXT-e9a5cf75c3191f29,,,
SAFE-OTC-09-NB-P1-B8-urgent_referral,OTC-V51-EU-6c9ff7acd32bfca1,OTC-RULE-016,urgent_referral,released,urgent,SAFE-OTC-09,199801026,MFDS-199801026,훼스탈플러스정,ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-8f38da8a73d0;ING-mf-src-d33c06bc01c8,시메티콘;우르소데옥시콜산;판크레아틴;셀룰라제,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/199801026/NB,sha256:7f0c695c438573fb52b46f45a1f7eaaf1508349d05f75899e7ee72525998fde7,7f0c695c438573fb52b46f45a1f7eaaf1508349d05f75899e7ee72525998fde7,ff03397cfdaf41e75e12535e89d432343e24e9f2230c48024129d9a2d826748e,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 8","3. 다음과 같은 사람(경우) 이 약의 복용을 즉각 중지하고 의사,치과의사,약사와 상의할 것.상담시 이 첨부문서",false,,,,false,,,,,tylenol500_stop_and_consult_symptoms,item_sequence=202106092|red_flag_terms=호흡곤란;온몸이 붉어짐;혈관부기;두드러기;천식발작;얼굴부기;저혈압;쇽;스티븐스-존슨;스티븐스 존슨;독성표피괴사;리엘 증후군,즉시 상담 또는 진료가 필요한 증상이 입력되었습니다.,지체하지 말고 의료기관 또는 응급상담을 이용하세요.,src/lib/otc/engine.ts:1214,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-09-UD-P1-B2-age_restriction,OTC-V51-EU-6b865270b9e646fc,OTC-RULE-005,age_restriction,released,high,SAFE-OTC-09,199801026,MFDS-199801026,훼스탈플러스정,ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-8f38da8a73d0;ING-mf-src-d33c06bc01c8,시메티콘;우르소데옥시콜산;판크레아틴;셀룰라제,product_authorized_ingredient_set_not_excerpt_attribution,UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/199801026/UD,sha256:c71c27f2e6cc95fdda0d723c926260f309c96cf7aafbc3b5887802ae6362e958,c71c27f2e6cc95fdda0d723c926260f309c96cf7aafbc3b5887802ae6362e958,970242dccd099ecb9c55f81d71573e4f0c263f27556d38ff333829ed2a863431,2026-07-14,2026-07-14T02:10:14.255342+00:00,"용법용량 PDF p.1, 문단 2","성인 1회 1-2정, 소아(만 8세~만15세미만) 1회 1정",false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-10-NB-P1-B10-max_daily_dose,OTC-V51-EU-a4fe1574fda53710,OTC-RULE-003,max_daily_dose,released,high,SAFE-OTC-10,196800036,MFDS-196800036,판콜에이내복액,ING-acetaminophen;ING-chlorpheniramine_maleate;ING-mf-src-41c782105274;ING-mf-src-4b985f9d3bdb;ING-mf-src-cd3363b1ac1f;ING-mf-src-dc293e7de142,아세트아미노펜;클로르페니라민말레산염;펜톡시베린시트르산염;페닐레프린염산염;구아이페네신;카페인무수물,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/196800036/NB,sha256:4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,0b3f91b4fc0e6187323c3aaf8044136a6fbcbb434d9ae51c7e21de842eb857fc,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 10","3) 이 약은 아세트아미노펜을 함유하고 있다. 아세트아미노펜으로 일일 최대 용량(4,000mg)을 초과할 경우",false,,,,false,,,,,acetaminophen_tylenol500_age_12_plus,item_sequence=202106092|ingredient_id=ING-acetaminophen|max_daily_amount=4000,계산된 하루 총량이 확인된 최대 1일 용량을 초과합니다.,추가 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:69,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-e838e5f7e2ce0091,false,,true,OTC-V51-TEXT-e838e5f7e2ce0091,,,
SAFE-OTC-10-NB-P1-B11-hepatic_disease,OTC-V51-EU-7cefc6adff5b7c04,OTC-RULE-007,hepatic_disease,released,high,SAFE-OTC-10,196800036,MFDS-196800036,판콜에이내복액,ING-acetaminophen;ING-chlorpheniramine_maleate;ING-mf-src-41c782105274;ING-mf-src-4b985f9d3bdb;ING-mf-src-cd3363b1ac1f;ING-mf-src-dc293e7de142,아세트아미노펜;클로르페니라민말레산염;펜톡시베린시트르산염;페닐레프린염산염;구아이페네신;카페인무수물,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/196800036/NB,sha256:4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,0b3f91b4fc0e6187323c3aaf8044136a6fbcbb434d9ae51c7e21de842eb857fc,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 11","간손상을 일으킬 수 있으므로 이 약을 일일 최대 용량(4000mg)을 초과하여 복용하여서는 아니되며, 아세트",false,,,,false,,,,,acetaminophen_liver_disease,item_sequence=202106092|ingredient_id=ING-acetaminophen|flags=hepatic_disease,간질환과 관련해 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1016,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,location:OTC-V51-EU-7cefc6adff5b7c04;text:OTC-V51-TEXT-4a27950adeffee61,true,OTC-V51-EU-7cefc6adff5b7c04,true,OTC-V51-TEXT-4a27950adeffee61,,,
SAFE-OTC-10-NB-P1-B11-max_daily_dose,OTC-V51-EU-7cefc6adff5b7c04,OTC-RULE-003,max_daily_dose,released,high,SAFE-OTC-10,196800036,MFDS-196800036,판콜에이내복액,ING-acetaminophen;ING-chlorpheniramine_maleate;ING-mf-src-41c782105274;ING-mf-src-4b985f9d3bdb;ING-mf-src-cd3363b1ac1f;ING-mf-src-dc293e7de142,아세트아미노펜;클로르페니라민말레산염;펜톡시베린시트르산염;페닐레프린염산염;구아이페네신;카페인무수물,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/196800036/NB,sha256:4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,0b3f91b4fc0e6187323c3aaf8044136a6fbcbb434d9ae51c7e21de842eb857fc,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 11","간손상을 일으킬 수 있으므로 이 약을 일일 최대 용량(4000mg)을 초과하여 복용하여서는 아니되며, 아세트",false,,,,false,,,,,acetaminophen_tylenol500_age_12_plus,item_sequence=202106092|ingredient_id=ING-acetaminophen|max_daily_amount=4000,계산된 하루 총량이 확인된 최대 1일 용량을 초과합니다.,추가 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:69,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,location:OTC-V51-EU-7cefc6adff5b7c04;text:OTC-V51-TEXT-4a27950adeffee61,true,OTC-V51-EU-7cefc6adff5b7c04,true,OTC-V51-TEXT-4a27950adeffee61,,,
SAFE-OTC-10-NB-P1-B12-duplicate_ingredient,OTC-V51-EU-6449fc0333c056eb,OTC-RULE-001,duplicate_ingredient,released,high,SAFE-OTC-10,196800036,MFDS-196800036,판콜에이내복액,ING-acetaminophen;ING-chlorpheniramine_maleate;ING-mf-src-41c782105274;ING-mf-src-4b985f9d3bdb;ING-mf-src-cd3363b1ac1f;ING-mf-src-dc293e7de142,아세트아미노펜;클로르페니라민말레산염;펜톡시베린시트르산염;페닐레프린염산염;구아이페네신;카페인무수물,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/196800036/NB,sha256:4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,0b3f91b4fc0e6187323c3aaf8044136a6fbcbb434d9ae51c7e21de842eb857fc,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 12",아미노펜을 포함하는 다른 제품과 함께 복용하여서는 안 된다.,false,,"사용상의주의사항 PDF p.1, 문단 12",아미노펜을 포함하는 다른 제품과 함께 복용하여서는 안 된다.,false,,,,,acetaminophen_containing_selected_products,scope_only_no_structured_binding,같은 유효성분이 여러 제품에 포함되어 있습니다.,각 제품의 성분과 총 복용량을 확인하고 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:586,3,alternative_context,needs_expert_review,inactive_candidate,shortlisted_context_not_expert_verified,included,,true,text:OTC-V51-TEXT-6aface40f4e3dcdf,false,,true,OTC-V51-TEXT-6aface40f4e3dcdf,,,
SAFE-OTC-10-NB-P1-B15-duplicate_pharmacologic_class,OTC-V51-EU-3696b018954b1ff7,OTC-RULE-002,duplicate_pharmacologic_class,released,high,SAFE-OTC-10,196800036,MFDS-196800036,판콜에이내복액,ING-acetaminophen;ING-chlorpheniramine_maleate;ING-mf-src-41c782105274;ING-mf-src-4b985f9d3bdb;ING-mf-src-cd3363b1ac1f;ING-mf-src-dc293e7de142,아세트아미노펜;클로르페니라민말레산염;펜톡시베린시트르산염;페닐레프린염산염;구아이페네신;카페인무수물,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/196800036/NB,sha256:4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,0b3f91b4fc0e6187323c3aaf8044136a6fbcbb434d9ae51c7e21de842eb857fc,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 15","2) 이 약 및 이 약의 구성성분, 다른 해열진통제, 감기약 복용 시 천식을 일으킨 적이 있는 사람",false,,,,false,,,,,ibuprofen_and_other_NSAIDs,scope_only_no_structured_binding,같은 NSAID 계열 성분을 함께 복용할 수 있습니다.,함께 복용하지 말고 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:759,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-f08e18b7082d3bf1,false,,true,OTC-V51-TEXT-f08e18b7082d3bf1,,,
SAFE-OTC-10-NB-P1-B20-sedative_medication,OTC-V51-EU-8ab7a309f01c4d8b,OTC-RULE-013,sedative_medication,released,high,SAFE-OTC-10,196800036,MFDS-196800036,판콜에이내복액,ING-acetaminophen;ING-chlorpheniramine_maleate;ING-mf-src-41c782105274;ING-mf-src-4b985f9d3bdb;ING-mf-src-cd3363b1ac1f;ING-mf-src-dc293e7de142,아세트아미노펜;클로르페니라민말레산염;펜톡시베린시트르산염;페닐레프린염산염;구아이페네신;카페인무수물,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/196800036/NB,sha256:4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,0b3f91b4fc0e6187323c3aaf8044136a6fbcbb434d9ae51c7e21de842eb857fc,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 20","3. 이 약을 복용하는 동안 다음의 약을 복용하지 말 것. 진해(기침을 그치게 함)거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약(비염(코염)용 경구제, 멀미약, 알레르기용약)",true,PDF 시각 줄바꿈으로 나뉜 상위 지시문과 연속 문장 복원,"사용상의주의사항 PDF p.1, 문단 20","3. 이 약을 복용하는 동안 다음의 약을 복용하지 말 것. 진해(기침을 그치게 함)거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약(비염(코염)용 경구제, 멀미약, 알레르기용약)",false,"사용상의주의사항 PDF p.1, 문단 20","3. 이 약을 복용하는 동안 다음의 약을 복용하지 말 것. 진해(기침을 그치게 함)거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약(비염(코염)용 경구제, 멀미약, 알레르기용약)","사용상의주의사항 PDF p.1, 문단 20","3. 이 약을 복용하는 동안 다음의 약을 복용하지 말 것. 진해(기침을 그치게 함)거담제, 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약(비염(코염)용 경구제, 멀미약, 알레르기용약)",pancol_a_sedative_or_overlapping_cold_medicine,item_sequence=196800036|flags=sedative_medication,진정 작용이 있는 약물과 함께 복용할 때 주의가 필요할 수 있습니다.,복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:1077,1,recommended_primary,verified_primary,active_existing_released_primary_evidence,expert_primary_released,included,,false,,false,,false,,EXT-PHARM-001,pharmacist_expert,2026-07-14T06:44:02.643Z
SAFE-OTC-10-NB-P1-B23-age_restriction,OTC-V51-EU-610edc70497e328e,OTC-RULE-005,age_restriction,released,high,SAFE-OTC-10,196800036,MFDS-196800036,판콜에이내복액,ING-acetaminophen;ING-chlorpheniramine_maleate;ING-mf-src-41c782105274;ING-mf-src-4b985f9d3bdb;ING-mf-src-cd3363b1ac1f;ING-mf-src-dc293e7de142,아세트아미노펜;클로르페니라민말레산염;펜톡시베린시트르산염;페닐레프린염산염;구아이페네신;카페인무수물,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/196800036/NB,sha256:4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,0b3f91b4fc0e6187323c3aaf8044136a6fbcbb434d9ae51c7e21de842eb857fc,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 23",1) 수두 또는 인플루엔자에 감염되어 있거나 또는 의심되는 영아(젖먹이) 및 만 15세 미만의 어린이(구역이,false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-10-NB-P1-B3-alcohol,OTC-V51-EU-27cf2706140cbe63,OTC-RULE-011,alcohol,released,high,SAFE-OTC-10,196800036,MFDS-196800036,판콜에이내복액,ING-acetaminophen;ING-chlorpheniramine_maleate;ING-mf-src-41c782105274;ING-mf-src-4b985f9d3bdb;ING-mf-src-cd3363b1ac1f;ING-mf-src-dc293e7de142,아세트아미노펜;클로르페니라민말레산염;펜톡시베린시트르산염;페닐레프린염산염;구아이페네신;카페인무수물,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/196800036/NB,sha256:4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,0b3f91b4fc0e6187323c3aaf8044136a6fbcbb434d9ae51c7e21de842eb857fc,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 3",1) 매일 세잔 이상 정기적으로 술을 마시는 사람이 이 약이나 다른 해열진통제를 복용해야 할 경우 반드시 의,false,,,,false,,,,,acetaminophen_regular_alcohol_use,item_sequence=202106092|ingredient_id=ING-acetaminophen|flags=alcohol,음주와 함께 복용할 때 주의가 필요한 제품이 포함되어 있습니다.,음주 중 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:1044,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,location:OTC-V51-EU-27cf2706140cbe63;text:OTC-V51-TEXT-376e19a8d2c6c54d,true,OTC-V51-EU-27cf2706140cbe63,true,OTC-V51-TEXT-376e19a8d2c6c54d,,,
SAFE-OTC-10-NB-P1-B3-duplicate_pharmacologic_class,OTC-V51-EU-27cf2706140cbe63,OTC-RULE-002,duplicate_pharmacologic_class,released,high,SAFE-OTC-10,196800036,MFDS-196800036,판콜에이내복액,ING-acetaminophen;ING-chlorpheniramine_maleate;ING-mf-src-41c782105274;ING-mf-src-4b985f9d3bdb;ING-mf-src-cd3363b1ac1f;ING-mf-src-dc293e7de142,아세트아미노펜;클로르페니라민말레산염;펜톡시베린시트르산염;페닐레프린염산염;구아이페네신;카페인무수물,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/196800036/NB,sha256:4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,4dc2cc19d6409256b5607f139786118d25b38869a1c47ee0150664b7ea18720d,0b3f91b4fc0e6187323c3aaf8044136a6fbcbb434d9ae51c7e21de842eb857fc,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 3",1) 매일 세잔 이상 정기적으로 술을 마시는 사람이 이 약이나 다른 해열진통제를 복용해야 할 경우 반드시 의,false,,,,false,,,,,ibuprofen_and_other_NSAIDs,scope_only_no_structured_binding,같은 NSAID 계열 성분을 함께 복용할 수 있습니다.,함께 복용하지 말고 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:759,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,location:OTC-V51-EU-27cf2706140cbe63;text:OTC-V51-TEXT-376e19a8d2c6c54d,true,OTC-V51-EU-27cf2706140cbe63,true,OTC-V51-TEXT-376e19a8d2c6c54d,,,
